trial,prefix,available,n_frames,total_distance_m,total_sim_time_s,avg_speed_kmh,max_speed_kmh,speed_std_kmh,risk_auc,risk_per_meter,mean_risk,max_risk
auto_21B_CloudyNoon_Town05_LowVol_NoFog_Night,base,True,363,259.116842676833,90.75,7.390296107812065,27.665739036867908,11.44303659510202,182.43848479817686,3.7139239004606743,2.0222390310994625,7.215446035313213
auto_21B_CloudyNoon_Town05_LowVol_NoFog_Night,e2e,True,511,260.27806162344893,127.75,7.3539023638154815,27.775881143421582,8.60319086797647,266.5023524695399,3.2131004580229443,2.0945796993963763,7.219305391356767
auto_21B_CloudyNoon_Town05_LowVol_NoFog_Night,composed,True,510,260.4083795137876,127.5,7.386647331190832,27.714476690796257,11.25825379443453,259.13235662058287,3.688644011021676,2.0405978611935836,7.373334176956182
auto_21B_CloudyNoon_Town05_LowVol_NoFog_Night,half_slow,True,510,260.5401155265314,127.5,7.390985977943491,26.684968091371935,11.035672845422702,261.2950306987594,3.6425615107838296,2.0577410671870604,7.1133153053059575
auto_21B_CloudyNoon_Town05_LowVol_NoFog_Night,slow,True,517,259.93846756028125,129.25,7.276723152586381,22.3551215050666,9.055453814546832,260.83786036064464,3.2569975719953472,2.0250463247459303,6.738415538629796
auto_21B_CloudyNoon_Town05_LowVol_NoFog_Night,very_slow,True,529,260.9514259924101,132.25,7.121957508529147,14.251868978258237,6.447944216545845,278.26851918536033,2.8509126726619605,2.1105727918533996,5.6940446745338935
auto_21B_CloudyNoon_Town05_LowVol_NoFog_Night,riskfn1,True,512,260.60161857106965,128.0,7.352762206000638,27.338236391971588,10.959934236757096,263.23376911812977,3.570974823598241,2.064541336975332,6.797848482281387
auto_21B_CloudyNoon_Town05_LowVol_NoFog_Night,riskfn2,True,509,260.2037273622272,127.25,7.392863287728541,27.71416682659936,11.40290335448991,253.60939783612778,3.722415301139579,2.001514084433086,7.243827628438926
auto_21B_CloudyNoon_Town05_LowVol_NoFog_Night,riskfn3,True,518,260.3208289456916,129.5,7.260291863856708,27.504902153505533,9.975155957429013,272.64770862361934,3.3075185607975897,2.11229460733879,6.123887020158016
auto_21B_CloudyNoon_Town05_LowVol_NoFog_Night,riskfn4,True,513,260.53648299429125,128.25,7.3449490993836575,28.011826807852817,10.871542057397834,263.91081700751306,3.555268636637857,2.065997100247724,7.004161158639759
auto_21B_CloudyNoon_Town05_LowVol_NoFog_Night,riskfn5,True,513,259.98568233750547,128.25,7.329593249951787,27.765031456524884,10.819083476817704,266.7987735060035,3.52897990361414,2.088092713945619,6.601474302526579
