trial,prefix,available,n_frames,total_distance_m,total_sim_time_s,avg_speed_kmh,max_speed_kmh,speed_std_kmh,risk_auc,risk_per_meter,mean_risk,max_risk
auto_20C_SoftRainSunset_Town10HD_HighVol,base,True,1002,721.4578674583609,250.5,7.414708775258938,27.55375885378292,11.512760256408624,1108.4515323249875,4.822370327440983,4.428017883396402,15.587189909788277
auto_20C_SoftRainSunset_Town10HD_HighVol,e2e,True,1200,352.8418033927641,300.0,4.233324287664801,27.956728085262302,6.250292325338542,957.9583333321935,3.716224812465438,3.1949772926871383,9.848860103625253
auto_20C_SoftRainSunset_Town10HD_HighVol,composed,True,1200,341.8436992205053,300.0,4.0942436228181185,27.956728085262302,8.576485202045916,825.262889683938,4.517909463609964,2.752557920661521,12.358033308340612
auto_20C_SoftRainSunset_Town10HD_HighVol,half_slow,True,594,719.8614522838466,148.5,17.47820557814395,26.370710509164574,10.981874009297108,636.8360657324306,4.9447806521647415,4.292603079294066,14.107489998458513
auto_20C_SoftRainSunset_Town10HD_HighVol,slow,True,1200,362.3454904865503,300.0,4.351007884723432,22.33452056235527,7.844517975434535,1069.6929376496262,4.807186195322483,3.5678096371178754,13.456594439872044
auto_20C_SoftRainSunset_Town10HD_HighVol,very_slow,True,1146,721.8463866650108,286.5,9.07684571192609,14.338403615641866,5.9622859296646915,863.120537907615,3.4859917098825983,3.014525029169367,9.226808539824006
auto_20C_SoftRainSunset_Town10HD_HighVol,riskfn1,True,610,721.5305049069169,152.5,17.056036194250574,27.57583081446599,10.915678763281564,599.9265084834167,4.273127666611769,3.9387755591125884,13.818074415739146
auto_20C_SoftRainSunset_Town10HD_HighVol,riskfn2,True,598,720.5680499224237,149.5,17.377664365525025,27.689842255300476,11.831259817452596,618.7869085718881,4.752370137769564,4.144681472629953,14.41841141805797
auto_20C_SoftRainSunset_Town10HD_HighVol,riskfn3,True,1200,353.74330738180436,300.0,4.24713700023294,27.544890848723863,8.170923710038608,1061.078851484754,4.429450767968238,3.538956566240337,11.709505501286513
auto_20C_SoftRainSunset_Town10HD_HighVol,riskfn4,True,604,720.7457960617921,151.0,17.216881712674564,27.729599332777042,9.925043628069925,648.6467368385642,4.393618730453823,4.298998081218804,11.857240777321794
auto_20C_SoftRainSunset_Town10HD_HighVol,riskfn5,True,647,720.8539649305695,161.75,16.06614919726032,27.823226197509708,9.100471981877963,774.159884846061,4.709816069010686,4.791760819130122,9.391240427608073
