trial,prefix,available,n_frames,total_distance_m,total_sim_time_s,avg_speed_kmh,max_speed_kmh,speed_std_kmh,risk_auc,risk_per_meter,mean_risk,max_risk
auto_20B_SoftRainSunset_Town05_LowVol,base,True,553,996.0274911683962,138.25,18.606115343224513,86.68549373498355,25.915025188503837,353.6705866318249,2.7494026283190847,2.560668750952816,11.103008884888155
auto_20B_SoftRainSunset_Town05_LowVol,e2e,True,983,994.5528332672123,245.75,14.624345884582848,86.71021506146204,21.34012179844206,607.903928802043,2.5696732640293583,2.47520880950906,8.63981357832428
auto_20B_SoftRainSunset_Town05_LowVol,composed,True,776,996.6639343342857,194.0,18.546949813830814,86.6416666289959,25.53163775772898,483.1490237095668,2.5983156814139323,2.4920690842284814,10.147502855032378
auto_20B_SoftRainSunset_Town05_LowVol,half_slow,True,963,997.6831699443092,240.75,14.9530760937795,76.53796374738717,22.831137484259862,609.1623793037618,2.7578997859574947,2.5311382746954103,10.532097998669276
auto_20B_SoftRainSunset_Town05_LowVol,slow,True,1178,996.5585757824092,294.5,12.204856482086834,58.525868568391374,17.90409991580825,728.3999814174192,2.8592311503765484,2.4748569390826485,9.625785642223217
auto_20B_SoftRainSunset_Town05_LowVol,very_slow,True,1200,890.4338099983974,300.0,10.702914385766602,40.44927882497771,12.516391655455665,749.9751507301419,2.663233150235258,2.5007037779670425,7.376991938419064
auto_20B_SoftRainSunset_Town05_LowVol,riskfn1,True,775,993.7651603596311,193.75,18.52124706844259,86.80131105033384,25.58733386149569,501.03603530066886,2.753765705448149,2.5879053744591043,11.144740116379618
auto_20B_SoftRainSunset_Town05_LowVol,riskfn2,True,774,994.8534651256367,193.5,18.55832242801464,86.71836385078696,25.859971879470695,526.7907418787199,2.7385831978487074,2.7244228619303286,10.597368418029546
auto_20B_SoftRainSunset_Town05_LowVol,riskfn3,True,1143,993.2434184329471,285.75,12.552287824384079,86.76714611605347,22.204013393689273,763.1485269191628,2.7219378228217392,2.6718091056893565,8.53125982761246
auto_20B_SoftRainSunset_Town05_LowVol,riskfn4,True,800,994.4013474989803,200.0,17.950665862846463,86.53652245490638,25.16233761310502,567.5001325123549,2.6991705498900247,2.8394351782215996,9.13575518628632
auto_20B_SoftRainSunset_Town05_LowVol,riskfn5,True,795,993.8167889900902,198.75,18.051163609428077,86.5892877343983,25.241637630674575,506.59855509653346,2.490253902510281,2.550792546120869,7.7763307554648025
