trial,prefix,available,n_frames,total_distance_m,total_sim_time_s,avg_speed_kmh,max_speed_kmh,speed_std_kmh,risk_auc,risk_per_meter,mean_risk,max_risk
auto_17B_WetNoon_Town05_LowVol,base,True,101,560.300010907739,25.25,57.47790136265209,86.7589720672533,28.876604609796914,46.738890684462476,2.05898093488596,1.8620381006558786,4.314249274743179
auto_17B_WetNoon_Town05_LowVol,e2e,True,145,560.0717427468417,36.25,55.90764816738735,86.55599161554278,28.339923595067752,67.0844306949019,2.0499525368737848,1.8582548860605634,4.238511476300605
auto_17B_WetNoon_Town05_LowVol,composed,True,141,557.9174124388963,35.25,57.279480002137475,86.69285040771659,28.927274545095266,63.31038552420388,1.9753708266296195,1.8038336180599717,4.316630728419913
auto_17B_WetNoon_Town05_LowVol,half_slow,True,152,561.7186953181987,38.0,53.45968152379919,76.07665469761395,25.24872136977272,68.83110140106439,2.007267677545387,1.818528512403225,4.138283927738445
auto_17B_WetNoon_Town05_LowVol,slow,True,192,560.4781885022907,48.0,42.19256538059097,58.115018904300946,19.515786997156205,85.46023894883342,2.00099379122778,1.785835044462318,4.783441283835339
auto_17B_WetNoon_Town05_LowVol,very_slow,True,387,560.3809354747018,96.75,20.90074975954426,40.854384605905075,17.676717249876997,157.41928433688975,1.7708862122945448,1.629610977434337,3.7845574018528056
auto_17B_WetNoon_Town05_LowVol,riskfn1,True,143,558.9310277740515,35.75,56.58006426420992,86.59588737884887,27.971647351421318,66.30815785487597,2.0313240269753803,1.8624918847117045,4.1365890677234125
auto_17B_WetNoon_Town05_LowVol,riskfn2,True,142,562.6375339357718,35.5,57.35409987462582,86.7531907305643,28.80230739497292,65.15961369236688,2.0289269080872123,1.8433664729781962,4.269312328306867
auto_17B_WetNoon_Town05_LowVol,riskfn3,True,148,559.5236662329573,37.0,54.72201485579813,86.59631594186958,26.22014001406239,69.27313724158299,2.0059229625510704,1.8797220761582187,4.006188096394831
auto_17B_WetNoon_Town05_LowVol,riskfn4,True,141,557.9174124388963,35.25,57.279480002137475,86.69285040771659,28.927274545095266,63.31038552420388,1.9753708266296195,1.8038336180599717,4.316630728419913
auto_17B_WetNoon_Town05_LowVol,riskfn5,True,141,557.9174124388963,35.25,57.279480002137475,86.69285040771659,28.927274545095266,63.31038552420388,1.9753708266296195,1.8038336180599717,4.316630728419913
