trial,prefix,available,n_frames,total_distance_m,total_sim_time_s,avg_speed_kmh,max_speed_kmh,speed_std_kmh,risk_auc,risk_per_meter,mean_risk,max_risk
auto_20D_SoftRainSunset_Town10HD_LowVol,base,True,473,669.6328228366385,118.25,14.566210341227537,27.69323323403567,12.530967504802216,332.88376920795133,3.5509247748587227,2.8209032556013645,12.46301213334144
auto_20D_SoftRainSunset_Town10HD_LowVol,e2e,True,828,669.6757879766818,207.0,11.660335715320677,27.882548172250292,5.723622481203214,635.1345840014571,3.3151526985547917,3.0724721825104586,7.577082568201612
auto_20D_SoftRainSunset_Town10HD_LowVol,composed,True,665,668.5817705666237,166.25,14.499699804040585,27.882548172250292,11.850549522027286,464.4672705654034,3.4577558638263772,2.798043644888758,10.15183491906424
auto_20D_SoftRainSunset_Town10HD_LowVol,half_slow,True,650,669.0972980187788,162.5,14.845635271207293,26.25908224021673,11.94773212807452,460.822037897708,3.711290519883701,2.8405603925339253,10.908598913668143
auto_20D_SoftRainSunset_Town10HD_LowVol,slow,True,806,669.576757705175,201.5,11.988071700333615,22.40455263859592,9.048659449766568,629.4879652844643,3.610840035628191,3.1297763233960514,8.847679255921237
auto_20D_SoftRainSunset_Town10HD_LowVol,very_slow,True,1022,669.3855687114019,255.5,9.43608568504742,14.006183753714517,5.7993028694191855,760.3905067567389,3.246629314892855,2.9792108556095545,8.712430454361787
auto_20D_SoftRainSunset_Town10HD_LowVol,riskfn1,True,659,668.9609171472852,164.75,14.63394366738652,27.882548172250292,12.040431834022199,473.95362185266646,3.6028829194570617,2.8822699418079942,9.69266837601077
auto_20D_SoftRainSunset_Town10HD_LowVol,riskfn2,True,650,668.7984146676049,162.5,14.836090910513885,27.882548172250292,12.584315442150825,460.27822328980847,3.725749232976106,2.837179423358155,11.221024113648967
auto_20D_SoftRainSunset_Town10HD_LowVol,riskfn3,True,811,668.3343650305131,202.75,11.879149864566276,27.882548172250292,11.023070292133411,653.8451313818434,3.5943041523506807,3.231389982779718,10.942059895505167
auto_20D_SoftRainSunset_Town10HD_LowVol,riskfn4,True,645,668.0859338893562,161.25,14.92951811335496,27.882548172250292,11.617297432101015,493.13384328451644,3.562011702584577,3.062709650011879,9.0683995232342
auto_20D_SoftRainSunset_Town10HD_LowVol,riskfn5,True,648,669.0301861695264,162.0,14.878672503352671,27.731914579565235,11.670145737452092,475.96344743185153,3.4386214950110063,2.942730879758188,6.974635905929584
