trial,prefix,available,n_frames,total_distance_m,total_sim_time_s,avg_speed_kmh,max_speed_kmh,speed_std_kmh,risk_auc,risk_per_meter,mean_risk,max_risk
auto_18A_MidRainyNoon_Town05_HighVol,base,True,800,949.1844074612899,200.0,12.226185878434494,56.588339486482695,13.602073345148046,825.963411757673,5.792739114177449,4.141049802504754,47.52287641530348
auto_18A_MidRainyNoon_Town05_HighVol,e2e,True,1200,900.3855248132306,300.0,10.809766751280852,33.27989218060788,6.434537997625878,1102.1430841207489,4.039247030560895,3.6911161100894683,46.94456034728592
auto_18A_MidRainyNoon_Town05_HighVol,composed,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auto_18A_MidRainyNoon_Town05_HighVol,half_slow,True,1109,950.244102815686,277.25,12.35420953579364,51.11213097155216,12.855249520465783,1292.147750538631,6.15333560354764,4.670314424765164,45.177903914076495
auto_18A_MidRainyNoon_Town05_HighVol,slow,True,1114,950.7265339472594,278.5,12.297214222076217,39.31674924608165,9.600190507400017,1153.5605372558725,5.150487036118477,4.150676358191259,45.00169055220136
auto_18A_MidRainyNoon_Town05_HighVol,very_slow,True,1200,899.4690635146178,300.0,10.803875184193105,27.594520066304707,5.547179782765105,969.1863006369215,3.5969622241637893,3.243218456314046,36.11045549664493
auto_18A_MidRainyNoon_Town05_HighVol,riskfn1,True,1110,949.7057471700642,277.5,12.335226629699267,52.938131611862566,13.094059322886512,1126.5575497780455,5.5897477149971015,4.065731307080167,54.27047558200924
auto_18A_MidRainyNoon_Town05_HighVol,riskfn2,True,1109,950.3348181690476,277.25,12.35544989576311,56.29467136553105,13.518677224955121,1224.0243836759805,6.104766566545456,4.425432439015392,59.59150877922593
auto_18A_MidRainyNoon_Town05_HighVol,riskfn3,True,1117,951.2393241527271,279.25,12.27388947676811,47.91069564496457,12.200204484947411,1126.92276984637,4.571989176012185,4.040599089815679,42.307423645958245
auto_18A_MidRainyNoon_Town05_HighVol,riskfn4,True,1132,951.1849736107048,283.0,12.108923031120847,57.19808479893445,12.683473568001904,1126.4539240290346,4.616878377815358,3.9858158007616966,38.39368768756
auto_18A_MidRainyNoon_Town05_HighVol,riskfn5,True,1123,950.9614006888984,280.75,12.200766006407973,57.14366061282659,12.418554679367997,1205.0854980754593,4.399637887063093,4.296836591236946,35.43499399986331
