trial,prefix,available,n_frames,total_distance_m,total_sim_time_s,avg_speed_kmh,max_speed_kmh,speed_std_kmh,risk_auc,risk_per_meter,mean_risk,max_risk
auto_21D_HardRainNoon_Town10HD_LowVol_NoFog_Night,base,True,407,442.1304179164817,101.75,11.227969216009383,27.489714356862574,12.517512650122745,571.4518545193678,9.680322622031587,5.646958004205456,28.235847923832104
auto_21D_HardRainNoon_Town10HD_LowVol_NoFog_Night,e2e,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auto_21D_HardRainNoon_Town10HD_LowVol_NoFog_Night,composed,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auto_21D_HardRainNoon_Town10HD_LowVol_NoFog_Night,half_slow,True,554,442.2062772064805,138.5,11.517235297569881,25.8501478509794,12.051899844659381,800.2001431945264,9.301785997086677,5.804574964751599,28.574572281080407
auto_21D_HardRainNoon_Town10HD_LowVol_NoFog_Night,slow,True,610,442.8962951569519,152.5,10.456490251938536,22.373263042531686,9.221511087310123,801.4059987271332,7.424463069718866,5.259000897476083,24.323947923796783
auto_21D_HardRainNoon_Town10HD_LowVol_NoFog_Night,very_slow,True,739,442.50843904310415,184.75,8.635226860067213,14.340894956691386,6.0624751386912115,827.0823743549881,5.174722636438244,4.480502311598964,17.574968690976014
auto_21D_HardRainNoon_Town10HD_LowVol_NoFog_Night,riskfn1,True,571,441.96875707404524,142.75,11.168991008886188,27.634327999647468,11.14585188977105,779.2790173036923,8.53415250942708,5.477204349535954,24.78589167109694
auto_21D_HardRainNoon_Town10HD_LowVol_NoFog_Night,riskfn2,True,554,442.0275898266114,138.5,11.514645842566665,27.455626730425248,12.32771063530114,796.8126862899508,9.373976820602493,5.780122806507935,28.581236183705645
auto_21D_HardRainNoon_Town10HD_LowVol_NoFog_Night,riskfn3,True,575,443.0615558153174,143.75,11.119688414428968,27.663593501047227,8.786545900150884,782.3552467677658,6.6826636580168275,5.454410664954831,19.39614521528797
auto_21D_HardRainNoon_Town10HD_LowVol_NoFog_Night,riskfn4,True,621,442.8340234186814,155.25,10.27389730827272,27.36952685939819,9.849454356549218,875.8500820486671,7.152414792975746,5.655275264837168,19.251240724419677
auto_21D_HardRainNoon_Town10HD_LowVol_NoFog_Night,riskfn5,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
